FECHA HECHO;COD_DEPTO;DEPARTAMENTO;COD_MUNI;MUNICIPIO;CANTIDAD
23/07/2010;52;NARIÑO;52001;PASTO;1
26/07/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
28/07/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
31/07/2010;47;MAGDALENA;47555;PLATO;1
3/08/2010;20;CESAR;20001;VALLEDUPAR;1
9/08/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
10/08/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
16/09/2010;20;CESAR;20001;VALLEDUPAR;1
22/09/2010;50;META;50001;VILLAVICENCIO;1
30/09/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
12/10/2010;5;ANTIOQUIA;5129;CALDAS;1
15/10/2010;5;ANTIOQUIA;5390;LA PINTADA;1
15/10/2010;44;LA GUAJIRA;44279;FONSECA;1
16/10/2010;8;ATLÁNTICO;8078;BARANOA;1
19/10/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/10/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/10/2010;13;BOLÍVAR;13001;CARTAGENA;1
22/10/2010;47;MAGDALENA;47189;CIENAGA;1
25/10/2010;5;ANTIOQUIA;5001;MEDELLIN;1
4/11/2010;68;SANTANDER;68081;BARRANCABERMEJA;1
9/11/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/11/2010;19;CAUCA;19256;EL TAMBO;1
12/11/2010;76;VALLE DEL CAUCA;76001;CALI;1
23/11/2010;5;ANTIOQUIA;5001;MEDELLIN;1
16/12/2010;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
11/01/2011;8;ATLÁNTICO;8001;BARRANQUILLA;1
12/01/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
19/01/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
20/01/2011;76;VALLE DEL CAUCA;76001;CALI;1
25/01/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/01/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/01/2011;41;HUILA;41020;ALGECIRAS;1
31/01/2011;76;VALLE DEL CAUCA;76001;CALI;1
4/02/2011;8;ATLÁNTICO;8001;BARRANQUILLA;1
16/02/2011;8;ATLÁNTICO;8001;BARRANQUILLA;1
16/02/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
16/02/2011;76;VALLE DEL CAUCA;76001;CALI;1
18/02/2011;8;ATLÁNTICO;8758;SOLEDAD;1
22/02/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
23/02/2011;8;ATLÁNTICO;8001;BARRANQUILLA;1
23/02/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
23/02/2011;19;CAUCA;19585;PURACE;1
24/02/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/03/2011;5;ANTIOQUIA;5360;ITAGUI;1
4/03/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
8/03/2011;5;ANTIOQUIA;5001;MEDELLIN;1
8/03/2011;76;VALLE DEL CAUCA;76001;CALI;1
9/03/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/03/2011;47;MAGDALENA;47555;PLATO;1
14/03/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/03/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
25/03/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
29/03/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/04/2011;52;NARIÑO;52356;IPIALES;1
12/04/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
21/04/2011;50;META;50006;ACACIAS;1
24/04/2011;76;VALLE DEL CAUCA;76111;GUADALAJARA DE BUGA;1
25/04/2011;50;META;50150;CASTILLA LA NUEVA;1
26/04/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
2/05/2011;5;ANTIOQUIA;5001;MEDELLIN;1
3/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
6/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
11/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
11/05/2011;76;VALLE DEL CAUCA;76001;CALI;1
13/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
13/05/2011;76;VALLE DEL CAUCA;76892;YUMBO;1
18/05/2011;5;ANTIOQUIA;5001;MEDELLIN;1
18/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
19/05/2011;15;BOYACÁ;15516;PAIPA;1
19/05/2011;76;VALLE DEL CAUCA;76001;CALI;1
23/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
25/05/2011;19;CAUCA;19001;POPAYAN;1
26/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
30/05/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
3/06/2011;44;LA GUAJIRA;44001;RIOHACHA;1
7/06/2011;47;MAGDALENA;47001;SANTA MARTA;1
10/06/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
20/06/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
30/06/2011;17;CALDAS;17001;MANIZALES;1
12/07/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
15/07/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
18/07/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
21/07/2011;13;BOLÍVAR;13140;CALAMAR;1
22/07/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/07/2011;76;VALLE DEL CAUCA;76001;CALI;1
23/07/2011;15;BOYACÁ;15759;SOGAMOSO;1
1/08/2011;76;VALLE DEL CAUCA;76834;TULUA;1
10/08/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
12/08/2011;5;ANTIOQUIA;5001;MEDELLIN;1
19/08/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
26/08/2011;5;ANTIOQUIA;5001;MEDELLIN;1
29/08/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
31/08/2011;8;ATLÁNTICO;8001;BARRANQUILLA;1
6/09/2011;8;ATLÁNTICO;8001;BARRANQUILLA;1
13/09/2011;76;VALLE DEL CAUCA;76001;CALI;1
19/09/2011;5;ANTIOQUIA;5360;ITAGUI;1
26/09/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
28/09/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
29/09/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/10/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
5/10/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
5/10/2011;47;MAGDALENA;47053;ARACATACA;1
7/10/2011;5;ANTIOQUIA;5360;ITAGUI;1
10/10/2011;8;ATLÁNTICO;8001;BARRANQUILLA;1
11/10/2011;76;VALLE DEL CAUCA;76001;CALI;1
2/11/2011;5;ANTIOQUIA;5001;MEDELLIN;1
3/11/2011;5;ANTIOQUIA;5266;ENVIGADO;1
3/11/2011;8;ATLÁNTICO;8001;BARRANQUILLA;1
3/11/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/11/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
9/11/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/11/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/11/2011;76;VALLE DEL CAUCA;76275;FLORIDA;1
15/11/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
18/11/2011;44;LA GUAJIRA;44430;MAICAO;1
21/11/2011;76;VALLE DEL CAUCA;76111;GUADALAJARA DE BUGA;1
25/11/2011;5;ANTIOQUIA;5001;MEDELLIN;1
27/11/2011;8;ATLÁNTICO;8001;BARRANQUILLA;1
30/11/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
1/12/2011;5;ANTIOQUIA;5266;ENVIGADO;1
2/12/2011;13;BOLÍVAR;13001;CARTAGENA;1
5/12/2011;5;ANTIOQUIA;5001;MEDELLIN;1
8/12/2011;17;CALDAS;17088;BELALCAZAR;1
9/12/2011;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/12/2011;8;ATLÁNTICO;8001;BARRANQUILLA;1
12/12/2011;76;VALLE DEL CAUCA;76520;PALMIRA;1
20/12/2011;70;SUCRE;70708;SAN MARCOS;1
27/12/2011;73;TOLIMA;73001;IBAGUE;1
9/01/2012;8;ATLÁNTICO;8001;BARRANQUILLA;1
10/01/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
11/01/2012;5;ANTIOQUIA;5001;MEDELLIN;1
12/01/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
13/01/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
17/01/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
19/01/2012;5;ANTIOQUIA;5129;CALDAS;2
19/01/2012;13;BOLÍVAR;13001;CARTAGENA;1
20/01/2012;5;ANTIOQUIA;5001;MEDELLIN;1
20/01/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
24/01/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/01/2012;5;ANTIOQUIA;5001;MEDELLIN;1
30/01/2012;76;VALLE DEL CAUCA;76001;CALI;1
31/01/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
31/01/2012;76;VALLE DEL CAUCA;76001;CALI;1
1/02/2012;76;VALLE DEL CAUCA;76001;CALI;1
2/02/2012;20;CESAR;20238;EL COPEY;1
6/02/2012;8;ATLÁNTICO;8573;PUERTO COLOMBIA;1
9/02/2012;20;CESAR;20013;AGUSTIN CODAZZI;1
10/02/2012;5;ANTIOQUIA;5631;SABANETA;1
23/02/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;3
24/02/2012;20;CESAR;20517;PAILITAS;1
27/02/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/02/2012;13;BOLÍVAR;13001;CARTAGENA;1
1/03/2012;8;ATLÁNTICO;8001;BARRANQUILLA;1
6/03/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
20/03/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
7/04/2012;47;MAGDALENA;47001;SANTA MARTA;1
9/04/2012;5;ANTIOQUIA;5861;VENECIA;1
12/04/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
23/04/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
25/04/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
3/05/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
7/05/2012;5;ANTIOQUIA;5001;MEDELLIN;1
7/05/2012;47;MAGDALENA;47001;SANTA MARTA;1
24/05/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
25/05/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
30/05/2012;8;ATLÁNTICO;8001;BARRANQUILLA;1
31/05/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
1/06/2012;19;CAUCA;19142;CALOTO;1
7/06/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
8/06/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
12/06/2012;76;VALLE DEL CAUCA;76001;CALI;1
22/06/2012;8;ATLÁNTICO;8001;BARRANQUILLA;1
27/06/2012;8;ATLÁNTICO;8001;BARRANQUILLA;1
1/07/2012;19;CAUCA;19418;LOPEZ;1
11/07/2012;68;SANTANDER;68001;BUCARAMANGA;1
13/07/2012;5;ANTIOQUIA;5001;MEDELLIN;1
13/07/2012;47;MAGDALENA;47189;CIENAGA;1
16/07/2012;73;TOLIMA;73001;IBAGUE;1
19/07/2012;8;ATLÁNTICO;8001;BARRANQUILLA;1
25/07/2012;8;ATLÁNTICO;8001;BARRANQUILLA;1
26/07/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/07/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
30/07/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
3/08/2012;5;ANTIOQUIA;5001;MEDELLIN;1
8/08/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
21/08/2012;50;META;50001;VILLAVICENCIO;1
23/08/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
28/08/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
3/09/2012;8;ATLÁNTICO;8001;BARRANQUILLA;1
7/09/2012;47;MAGDALENA;47001;SANTA MARTA;1
10/09/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
11/09/2012;50;META;50001;VILLAVICENCIO;1
15/09/2012;5;ANTIOQUIA;5237;DON MATIAS;1
17/09/2012;47;MAGDALENA;47001;SANTA MARTA;1
26/09/2012;8;ATLÁNTICO;8001;BARRANQUILLA;1
26/09/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
26/09/2012;47;MAGDALENA;47001;SANTA MARTA;1
5/10/2012;5;ANTIOQUIA;5001;MEDELLIN;1
9/10/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/10/2012;47;MAGDALENA;47288;FUNDACION;1
11/10/2012;8;ATLÁNTICO;8436;MANATI;1
20/10/2012;47;MAGDALENA;47288;FUNDACION;1
26/10/2012;47;MAGDALENA;47001;SANTA MARTA;1
1/11/2012;50;META;50573;PUERTO LOPEZ;1
2/11/2012;8;ATLÁNTICO;8001;BARRANQUILLA;1
7/11/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
9/11/2012;76;VALLE DEL CAUCA;76001;CALI;1
13/11/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
14/11/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
16/11/2012;8;ATLÁNTICO;8001;BARRANQUILLA;2
23/11/2012;76;VALLE DEL CAUCA;76001;CALI;1
27/11/2012;47;MAGDALENA;47555;PLATO;1
28/11/2012;5;ANTIOQUIA;5631;SABANETA;1
28/11/2012;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
29/11/2012;8;ATLÁNTICO;8606;REPELON;1
30/11/2012;8;ATLÁNTICO;8001;BARRANQUILLA;1
5/12/2012;8;ATLÁNTICO;8001;BARRANQUILLA;1
11/12/2012;70;SUCRE;70717;SAN PEDRO;1
13/12/2012;5;ANTIOQUIA;5001;MEDELLIN;1
13/12/2012;47;MAGDALENA;47001;SANTA MARTA;1
19/12/2012;5;ANTIOQUIA;5001;MEDELLIN;1
20/12/2012;5;ANTIOQUIA;5001;MEDELLIN;1
23/12/2012;41;HUILA;41551;PITALITO;1
28/12/2012;8;ATLÁNTICO;8001;BARRANQUILLA;1
4/01/2013;5;ANTIOQUIA;5001;MEDELLIN;1
9/01/2013;23;CÓRDOBA;23079;BUENAVISTA;1
14/01/2013;5;ANTIOQUIA;5001;MEDELLIN;1
16/01/2013;5;ANTIOQUIA;5001;MEDELLIN;1
22/01/2013;76;VALLE DEL CAUCA;76130;CANDELARIA;1
28/01/2013;5;ANTIOQUIA;5001;MEDELLIN;1
4/02/2013;5;ANTIOQUIA;5001;MEDELLIN;2
4/02/2013;47;MAGDALENA;47001;SANTA MARTA;1
4/02/2013;47;MAGDALENA;47288;FUNDACION;1
7/02/2013;5;ANTIOQUIA;5001;MEDELLIN;1
13/02/2013;5;ANTIOQUIA;5001;MEDELLIN;1
13/02/2013;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
14/02/2013;20;CESAR;20175;CHIMICHAGUA;1
14/02/2013;76;VALLE DEL CAUCA;76001;CALI;1
21/02/2013;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
25/02/2013;5;ANTIOQUIA;5001;MEDELLIN;1
7/03/2013;5;ANTIOQUIA;5266;ENVIGADO;1
8/03/2013;47;MAGDALENA;47001;SANTA MARTA;1
8/03/2013;76;VALLE DEL CAUCA;76520;PALMIRA;1
13/03/2013;5;ANTIOQUIA;5001;MEDELLIN;1
15/03/2013;5;ANTIOQUIA;5615;RIONEGRO;1
15/03/2013;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
19/03/2013;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/03/2013;8;ATLÁNTICO;8001;BARRANQUILLA;1
25/03/2013;52;NARIÑO;52356;IPIALES;1
26/03/2013;5;ANTIOQUIA;5001;MEDELLIN;1
3/04/2013;47;MAGDALENA;47660;SABANAS DE SAN ANGEL;1
5/04/2013;5;ANTIOQUIA;5001;MEDELLIN;1
6/04/2013;5;ANTIOQUIA;5088;BELLO;1
12/04/2013;41;HUILA;41001;NEIVA;1
17/04/2013;5;ANTIOQUIA;5001;MEDELLIN;1
25/04/2013;68;SANTANDER;68406;LEBRIJA;1
1/05/2013;5;ANTIOQUIA;5266;ENVIGADO;1
8/05/2013;41;HUILA;41001;NEIVA;1
14/05/2013;5;ANTIOQUIA;5001;MEDELLIN;1
16/05/2013;5;ANTIOQUIA;5360;ITAGUI;1
17/05/2013;5;ANTIOQUIA;5001;MEDELLIN;1
23/05/2013;5;ANTIOQUIA;5001;MEDELLIN;1
24/05/2013;8;ATLÁNTICO;8001;BARRANQUILLA;1
27/05/2013;23;CÓRDOBA;23555;PLANETA RICA;1
29/05/2013;8;ATLÁNTICO;8372;JUAN DE ACOSTA;1
30/05/2013;5;ANTIOQUIA;5088;BELLO;1
4/06/2013;5;ANTIOQUIA;5001;MEDELLIN;1
5/06/2013;5;ANTIOQUIA;5001;MEDELLIN;1
6/06/2013;13;BOLÍVAR;13654;SAN JACINTO;1
6/06/2013;54;NORTE DE SANTANDER;54418;LOURDES;1
13/06/2013;5;ANTIOQUIA;5001;MEDELLIN;1
15/07/2013;5;ANTIOQUIA;5002;ABEJORRAL;1
19/07/2013;41;HUILA;41001;NEIVA;1
21/07/2013;5;ANTIOQUIA;5001;MEDELLIN;1
26/07/2013;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/07/2013;41;HUILA;41001;NEIVA;1
8/08/2013;8;ATLÁNTICO;8001;BARRANQUILLA;1
8/08/2013;13;BOLÍVAR;13001;CARTAGENA;1
9/08/2013;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
14/08/2013;54;NORTE DE SANTANDER;54206;CONVENCION;1
26/08/2013;8;ATLÁNTICO;8758;SOLEDAD;1
2/09/2013;47;MAGDALENA;47001;SANTA MARTA;1
4/09/2013;8;ATLÁNTICO;8433;MALAMBO;1
17/09/2013;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
17/09/2013;50;META;50001;VILLAVICENCIO;1
20/09/2013;8;ATLÁNTICO;8001;BARRANQUILLA;1
21/09/2013;47;MAGDALENA;47001;SANTA MARTA;1
27/09/2013;8;ATLÁNTICO;8141;CANDELARIA;1
30/09/2013;8;ATLÁNTICO;8573;PUERTO COLOMBIA;1
3/10/2013;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/10/2013;70;SUCRE;70001;SINCELEJO;1
15/10/2013;47;MAGDALENA;47288;FUNDACION;1
21/10/2013;8;ATLÁNTICO;8296;GALAPA;1
23/10/2013;5;ANTIOQUIA;5001;MEDELLIN;1
30/10/2013;23;CÓRDOBA;23001;MONTERIA;1
7/11/2013;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
12/11/2013;8;ATLÁNTICO;8001;BARRANQUILLA;1
15/11/2013;8;ATLÁNTICO;8001;BARRANQUILLA;1
19/11/2013;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/11/2013;76;VALLE DEL CAUCA;76001;CALI;1
26/11/2013;5;ANTIOQUIA;5001;MEDELLIN;1
27/11/2013;8;ATLÁNTICO;8001;BARRANQUILLA;1
28/11/2013;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
2/12/2013;8;ATLÁNTICO;8078;BARANOA;1
6/12/2013;5;ANTIOQUIA;5001;MEDELLIN;1
12/12/2013;20;CESAR;20750;SAN DIEGO;1
12/12/2013;76;VALLE DEL CAUCA;76364;JAMUNDI;1
19/12/2013;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
24/12/2013;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/12/2013;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
28/12/2013;5;ANTIOQUIA;5001;MEDELLIN;1
28/12/2013;91;AMAZONAS;91001;LETICIA;1
7/01/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
8/01/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
15/01/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
15/01/2014;76;VALLE DEL CAUCA;76001;CALI;1
17/01/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
17/01/2014;13;BOLÍVAR;13001;CARTAGENA;1
22/01/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
23/01/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
28/01/2014;20;CESAR;20001;VALLEDUPAR;1
29/01/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
30/01/2014;8;ATLÁNTICO;8001;BARRANQUILLA;1
30/01/2014;20;CESAR;20238;EL COPEY;1
1/02/2014;66;RISARALDA;66001;PEREIRA;1
3/02/2014;8;ATLÁNTICO;8001;BARRANQUILLA;1
3/02/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/02/2014;76;VALLE DEL CAUCA;76001;CALI;1
6/02/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
12/02/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
13/02/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
14/02/2014;8;ATLÁNTICO;8001;BARRANQUILLA;1
21/02/2014;85;CASANARE;85250;PAZ DE ARIPORO;1
27/02/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
28/02/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/03/2014;13;BOLÍVAR;13001;CARTAGENA;1
6/03/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
11/03/2014;8;ATLÁNTICO;8001;BARRANQUILLA;1
11/03/2014;25;CUNDINAMARCA;25290;FUSAGASUGA;1
14/03/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
18/03/2014;23;CÓRDOBA;23660;SAHAGUN;1
21/03/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
21/03/2014;66;RISARALDA;66001;PEREIRA;1
2/04/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
3/04/2014;8;ATLÁNTICO;8001;BARRANQUILLA;1
4/04/2014;41;HUILA;41872;VILLAVIEJA;1
9/04/2014;8;ATLÁNTICO;8001;BARRANQUILLA;1
10/04/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
15/04/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
16/04/2014;50;META;50001;VILLAVICENCIO;1
22/04/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
25/04/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
7/05/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
8/05/2014;85;CASANARE;85440;VILLANUEVA;1
9/05/2014;76;VALLE DEL CAUCA;76001;CALI;1
14/05/2014;8;ATLÁNTICO;8001;BARRANQUILLA;1
17/05/2014;19;CAUCA;19142;CALOTO;1
18/05/2014;5;ANTIOQUIA;5001;MEDELLIN;1
21/05/2014;8;ATLÁNTICO;8001;BARRANQUILLA;1
26/05/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/06/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
5/06/2014;8;ATLÁNTICO;8001;BARRANQUILLA;1
5/06/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
6/06/2014;8;ATLÁNTICO;8001;BARRANQUILLA;1
17/06/2014;8;ATLÁNTICO;8001;BARRANQUILLA;1
25/06/2014;41;HUILA;41349;HOBO;1
5/07/2014;76;VALLE DEL CAUCA;76122;CAICEDONIA;1
17/07/2014;76;VALLE DEL CAUCA;76001;CALI;1
18/07/2014;50;META;50006;ACACIAS;1
25/07/2014;8;ATLÁNTICO;8573;PUERTO COLOMBIA;1
4/08/2014;8;ATLÁNTICO;8001;BARRANQUILLA;1
5/08/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
11/08/2014;63;QUINDÍO;63401;LA TEBAIDA;1
13/08/2014;13;BOLÍVAR;13001;CARTAGENA;1
20/08/2014;68;SANTANDER;68001;BUCARAMANGA;1
22/08/2014;13;BOLÍVAR;13140;CALAMAR;1
