FECHA HECHO;COD_DEPTO;DEPARTAMENTO;COD_MUNI;MUNICIPIO;CANTIDAD
26/08/2014;85;CASANARE;85440;VILLANUEVA;1
1/09/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
2/09/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/09/2014;50;META;50001;VILLAVICENCIO;1
4/09/2014;73;TOLIMA;73001;IBAGUE;1
9/09/2014;47;MAGDALENA;47707;SANTA ANA;1
12/09/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
15/09/2014;68;SANTANDER;68001;BUCARAMANGA;1
18/09/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
23/09/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
25/09/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
26/09/2014;8;ATLÁNTICO;8758;SOLEDAD;1
26/09/2014;41;HUILA;41001;NEIVA;1
26/09/2014;50;META;50006;ACACIAS;1
1/10/2014;5;ANTIOQUIA;5212;COPACABANA;1
9/10/2014;15;BOYACÁ;15001;TUNJA;1
10/10/2014;50;META;50568;PUERTO GAITAN;1
14/10/2014;13;BOLÍVAR;13001;CARTAGENA;1
15/10/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
18/10/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
21/10/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
28/10/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
30/10/2014;70;SUCRE;70418;LOS PALMITOS;1
31/10/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/11/2014;23;CÓRDOBA;23670;SAN ANDRES SOTAVENTO;1
5/11/2014;47;MAGDALENA;47707;SANTA ANA;1
6/11/2014;5;ANTIOQUIA;5001;MEDELLIN;1
7/11/2014;52;NARIÑO;52001;PASTO;1
10/11/2014;5;ANTIOQUIA;5001;MEDELLIN;1
10/11/2014;5;ANTIOQUIA;5400;LA UNION;1
13/11/2014;5;ANTIOQUIA;5001;MEDELLIN;1
14/11/2014;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
24/11/2014;25;CUNDINAMARCA;25035;ANAPOIMA;1
28/11/2014;8;ATLÁNTICO;8573;PUERTO COLOMBIA;1
28/11/2014;50;META;50006;ACACIAS;1
28/11/2014;85;CASANARE;85440;VILLANUEVA;1
9/12/2014;5;ANTIOQUIA;5172;CHIGORODO;1
10/12/2014;76;VALLE DEL CAUCA;76670;SAN PEDRO;1
18/12/2014;15;BOYACÁ;15572;PUERTO BOYACA;1
18/12/2014;23;CÓRDOBA;23807;TIERRALTA;1
19/12/2014;5;ANTIOQUIA;5615;RIONEGRO;1
6/01/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
7/01/2015;47;MAGDALENA;47170;CHIBOLO;1
9/01/2015;5;ANTIOQUIA;5001;MEDELLIN;1
13/01/2015;76;VALLE DEL CAUCA;76892;YUMBO;1
15/01/2015;5;ANTIOQUIA;5212;COPACABANA;1
16/01/2015;19;CAUCA;19418;LOPEZ;1
25/01/2015;20;CESAR;20228;CURUMANI;1
28/01/2015;13;BOLÍVAR;13001;CARTAGENA;1
28/01/2015;76;VALLE DEL CAUCA;76001;CALI;1
29/01/2015;47;MAGDALENA;47001;SANTA MARTA;1
30/01/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/02/2015;8;ATLÁNTICO;8001;BARRANQUILLA;1
12/02/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
17/02/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
19/02/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
24/02/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/02/2015;8;ATLÁNTICO;8001;BARRANQUILLA;1
27/02/2015;50;META;50001;VILLAVICENCIO;1
6/03/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/03/2015;5;ANTIOQUIA;5541;PEÑOL;1
10/03/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
11/03/2015;68;SANTANDER;68001;BUCARAMANGA;1
16/03/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
18/03/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
18/03/2015;70;SUCRE;70820;SANTIAGO DE TOLU;1
19/03/2015;68;SANTANDER;68001;BUCARAMANGA;1
20/03/2015;23;CÓRDOBA;23417;LORICA;1
25/03/2015;76;VALLE DEL CAUCA;76001;CALI;1
26/03/2015;76;VALLE DEL CAUCA;76001;CALI;1
30/03/2015;66;RISARALDA;66170;DOSQUEBRADAS;1
1/04/2015;5;ANTIOQUIA;5541;PEÑOL;1
6/04/2015;76;VALLE DEL CAUCA;76001;CALI;2
8/04/2015;66;RISARALDA;66001;PEREIRA;1
10/04/2015;5;ANTIOQUIA;5001;MEDELLIN;1
15/04/2015;66;RISARALDA;66001;PEREIRA;1
16/04/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
18/04/2015;8;ATLÁNTICO;8573;PUERTO COLOMBIA;1
21/04/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
23/04/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
24/04/2015;20;CESAR;20178;CHIRIGUANA;1
24/04/2015;44;LA GUAJIRA;44001;RIOHACHA;1
3/05/2015;8;ATLÁNTICO;8001;BARRANQUILLA;1
4/05/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
6/05/2015;50;META;50318;GUAMAL;1
7/05/2015;76;VALLE DEL CAUCA;76001;CALI;1
8/05/2015;5;ANTIOQUIA;5001;MEDELLIN;1
11/05/2015;91;AMAZONAS;91001;LETICIA;1
19/05/2015;76;VALLE DEL CAUCA;76001;CALI;1
22/05/2015;20;CESAR;20001;VALLEDUPAR;1
25/05/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
25/05/2015;68;SANTANDER;68081;BARRANCABERMEJA;1
26/05/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
28/05/2015;50;META;50006;ACACIAS;1
2/06/2015;70;SUCRE;70235;GALERAS;1
4/06/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;3
24/06/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
25/06/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
1/07/2015;23;CÓRDOBA;23189;CIENAGA DE ORO;1
7/07/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
13/07/2015;5;ANTIOQUIA;5101;CIUDAD BOLIVAR;1
15/07/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/07/2015;76;VALLE DEL CAUCA;76001;CALI;1
24/07/2015;76;VALLE DEL CAUCA;76364;JAMUNDI;1
30/07/2015;5;ANTIOQUIA;5001;MEDELLIN;1
3/08/2015;5;ANTIOQUIA;5001;MEDELLIN;1
4/08/2015;66;RISARALDA;66170;DOSQUEBRADAS;1
9/08/2015;47;MAGDALENA;47161;CERRO SAN ANTONIO;1
10/08/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
11/08/2015;5;ANTIOQUIA;5001;MEDELLIN;1
18/08/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
18/08/2015;20;CESAR;20011;AGUACHICA;1
25/08/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
26/08/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
1/09/2015;76;VALLE DEL CAUCA;76001;CALI;1
2/09/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
2/09/2015;66;RISARALDA;66001;PEREIRA;1
5/09/2015;5;ANTIOQUIA;5282;FREDONIA;1
8/09/2015;44;LA GUAJIRA;44001;RIOHACHA;1
12/09/2015;5;ANTIOQUIA;5129;CALDAS;1
13/09/2015;5;ANTIOQUIA;5380;LA ESTRELLA;1
16/09/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
17/09/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
18/09/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/09/2015;5;ANTIOQUIA;5129;CALDAS;1
22/09/2015;50;META;50001;VILLAVICENCIO;1
26/09/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
30/09/2015;76;VALLE DEL CAUCA;76001;CALI;1
6/10/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
9/10/2015;25;CUNDINAMARCA;25290;FUSAGASUGA;1
9/10/2015;25;CUNDINAMARCA;25754;SOACHA;1
13/10/2015;5;ANTIOQUIA;5088;BELLO;1
16/10/2015;47;MAGDALENA;47288;FUNDACION;1
16/10/2015;66;RISARALDA;66001;PEREIRA;1
19/10/2015;5;ANTIOQUIA;5001;MEDELLIN;1
20/10/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
28/10/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
3/11/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
4/11/2015;76;VALLE DEL CAUCA;76001;CALI;1
11/11/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
12/11/2015;20;CESAR;20011;AGUACHICA;1
23/11/2015;5;ANTIOQUIA;5001;MEDELLIN;1
26/11/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/11/2015;47;MAGDALENA;47001;SANTA MARTA;1
29/11/2015;13;BOLÍVAR;13001;CARTAGENA;1
2/12/2015;5;ANTIOQUIA;5031;AMALFI;1
3/12/2015;25;CUNDINAMARCA;25377;LA CALERA;1
11/12/2015;5;ANTIOQUIA;5001;MEDELLIN;1
11/12/2015;5;ANTIOQUIA;5042;SANTAFE DE ANTIOQUIA;1
11/12/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
16/12/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/12/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
23/12/2015;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
24/12/2015;5;ANTIOQUIA;5380;LA ESTRELLA;1
24/12/2015;8;ATLÁNTICO;8433;MALAMBO;1
30/12/2015;20;CESAR;20001;VALLEDUPAR;1
4/01/2016;25;CUNDINAMARCA;25326;GUATAVITA;1
4/01/2016;66;RISARALDA;66001;PEREIRA;1
5/01/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
7/01/2016;47;MAGDALENA;47001;SANTA MARTA;1
13/01/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
14/01/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
15/01/2016;25;CUNDINAMARCA;25745;SIMIJACA;1
20/01/2016;5;ANTIOQUIA;5088;BELLO;1
20/01/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
21/01/2016;68;SANTANDER;68001;BUCARAMANGA;1
28/01/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
28/01/2016;54;NORTE DE SANTANDER;54206;CONVENCION;1
30/01/2016;13;BOLÍVAR;13001;CARTAGENA;1
30/01/2016;15;BOYACÁ;15804;TIBANA;1
1/02/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
1/02/2016;47;MAGDALENA;47001;SANTA MARTA;1
4/02/2016;5;ANTIOQUIA;5001;MEDELLIN;1
4/02/2016;8;ATLÁNTICO;8758;SOLEDAD;1
9/02/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;2
16/02/2016;5;ANTIOQUIA;5088;BELLO;1
16/02/2016;47;MAGDALENA;47555;PLATO;1
17/02/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
22/02/2016;44;LA GUAJIRA;44001;RIOHACHA;1
25/02/2016;8;ATLÁNTICO;8001;BARRANQUILLA;1
27/02/2016;20;CESAR;20013;AGUSTIN CODAZZI;1
4/03/2016;8;ATLÁNTICO;8433;MALAMBO;1
9/03/2016;5;ANTIOQUIA;5088;BELLO;1
9/03/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/03/2016;5;ANTIOQUIA;5001;MEDELLIN;1
10/03/2016;41;HUILA;41001;NEIVA;1
11/03/2016;70;SUCRE;70508;OVEJAS;1
12/03/2016;5;ANTIOQUIA;5088;BELLO;1
23/03/2016;5;ANTIOQUIA;5001;MEDELLIN;1
23/03/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
23/03/2016;54;NORTE DE SANTANDER;54001;CUCUTA;1
29/03/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
5/04/2016;68;SANTANDER;68081;BARRANCABERMEJA;1
9/04/2016;8;ATLÁNTICO;8758;SOLEDAD;1
11/04/2016;5;ANTIOQUIA;5154;CAUCASIA;1
12/04/2016;5;ANTIOQUIA;5001;MEDELLIN;1
20/04/2016;5;ANTIOQUIA;5001;MEDELLIN;1
21/04/2016;8;ATLÁNTICO;8001;BARRANQUILLA;1
27/04/2016;5;ANTIOQUIA;5001;MEDELLIN;1
28/04/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
29/04/2016;20;CESAR;20013;AGUSTIN CODAZZI;1
30/04/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
12/05/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
13/05/2016;54;NORTE DE SANTANDER;54001;CUCUTA;1
19/05/2016;47;MAGDALENA;47001;SANTA MARTA;1
20/05/2016;5;ANTIOQUIA;5042;SANTAFE DE ANTIOQUIA;1
1/06/2016;13;BOLÍVAR;13001;CARTAGENA;1
3/06/2016;8;ATLÁNTICO;8001;BARRANQUILLA;1
7/06/2016;5;ANTIOQUIA;5001;MEDELLIN;1
8/06/2016;8;ATLÁNTICO;8001;BARRANQUILLA;1
16/06/2016;8;ATLÁNTICO;8758;SOLEDAD;1
17/06/2016;5;ANTIOQUIA;5088;BELLO;1
21/06/2016;8;ATLÁNTICO;8001;BARRANQUILLA;1
22/06/2016;44;LA GUAJIRA;44001;RIOHACHA;1
27/06/2016;5;ANTIOQUIA;5001;MEDELLIN;1
28/06/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
28/06/2016;23;CÓRDOBA;23580;PUERTO LIBERTADOR;1
5/07/2016;5;ANTIOQUIA;5001;MEDELLIN;1
5/07/2016;54;NORTE DE SANTANDER;54001;CUCUTA;1
7/07/2016;5;ANTIOQUIA;5001;MEDELLIN;1
7/07/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
7/07/2016;44;LA GUAJIRA;44035;ALBANIA;1
8/07/2016;8;ATLÁNTICO;8001;BARRANQUILLA;1
12/07/2016;13;BOLÍVAR;13001;CARTAGENA;1
12/07/2016;73;TOLIMA;73443;MARIQUITA;1
14/07/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
14/07/2016;13;BOLÍVAR;13001;CARTAGENA;1
21/07/2016;70;SUCRE;70001;SINCELEJO;1
25/07/2016;5;ANTIOQUIA;5001;MEDELLIN;1
26/07/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
28/07/2016;5;ANTIOQUIA;5088;BELLO;1
30/07/2016;68;SANTANDER;68081;BARRANCABERMEJA;2
4/08/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
5/08/2016;5;ANTIOQUIA;5154;CAUCASIA;1
5/08/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
8/08/2016;5;ANTIOQUIA;5001;MEDELLIN;1
10/08/2016;5;ANTIOQUIA;5266;ENVIGADO;1
10/08/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/08/2016;13;BOLÍVAR;13001;CARTAGENA;1
11/08/2016;8;ATLÁNTICO;8001;BARRANQUILLA;1
13/08/2016;8;ATLÁNTICO;8638;SABANALARGA;1
18/08/2016;5;ANTIOQUIA;5001;MEDELLIN;1
18/08/2016;68;SANTANDER;68001;BUCARAMANGA;1
19/08/2016;8;ATLÁNTICO;8001;BARRANQUILLA;1
23/08/2016;20;CESAR;20400;LA JAGUA DE IBIRICO;1
24/08/2016;8;ATLÁNTICO;8001;BARRANQUILLA;1
26/08/2016;8;ATLÁNTICO;8001;BARRANQUILLA;1
3/09/2016;15;BOYACÁ;15572;PUERTO BOYACA;1
6/09/2016;73;TOLIMA;73555;PLANADAS;1
7/09/2016;50;META;50006;ACACIAS;1
9/09/2016;86;PUTUMAYO;86885;VILLAGARZON;1
16/09/2016;5;ANTIOQUIA;5129;CALDAS;1
21/09/2016;68;SANTANDER;68001;BUCARAMANGA;1
22/09/2016;5;ANTIOQUIA;5154;CAUCASIA;1
26/09/2016;66;RISARALDA;66001;PEREIRA;1
27/09/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
3/10/2016;47;MAGDALENA;47555;PLATO;1
4/10/2016;13;BOLÍVAR;13001;CARTAGENA;1
11/10/2016;25;CUNDINAMARCA;25307;GIRARDOT;1
13/10/2016;5;ANTIOQUIA;5266;ENVIGADO;1
18/10/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/10/2016;76;VALLE DEL CAUCA;76001;CALI;1
27/10/2016;85;CASANARE;85001;YOPAL;1
1/11/2016;5;ANTIOQUIA;5266;ENVIGADO;1
11/11/2016;5;ANTIOQUIA;5615;RIONEGRO;1
15/11/2016;73;TOLIMA;73001;IBAGUE;1
17/11/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
18/11/2016;20;CESAR;20011;AGUACHICA;1
21/11/2016;5;ANTIOQUIA;5001;MEDELLIN;1
24/11/2016;5;ANTIOQUIA;5001;MEDELLIN;1
25/11/2016;5;ANTIOQUIA;5001;MEDELLIN;1
25/11/2016;68;SANTANDER;68001;BUCARAMANGA;1
27/11/2016;8;ATLÁNTICO;8001;BARRANQUILLA;1
1/12/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
3/12/2016;5;ANTIOQUIA;5656;SAN JERONIMO;1
6/12/2016;17;CALDAS;17001;MANIZALES;1
7/12/2016;66;RISARALDA;66682;SANTA ROSA DE CABAL;1
13/12/2016;54;NORTE DE SANTANDER;54001;CUCUTA;1
14/12/2016;5;ANTIOQUIA;5001;MEDELLIN;1
14/12/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
21/12/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
29/12/2016;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
5/01/2017;5;ANTIOQUIA;5686;SANTA ROSA DE OSOS;1
9/01/2017;73;TOLIMA;73443;MARIQUITA;1
11/01/2017;5;ANTIOQUIA;5001;MEDELLIN;1
18/01/2017;5;ANTIOQUIA;5400;LA UNION;1
18/01/2017;23;CÓRDOBA;23660;SAHAGUN;1
18/01/2017;76;VALLE DEL CAUCA;76001;CALI;1
19/01/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
20/01/2017;5;ANTIOQUIA;5001;MEDELLIN;1
24/01/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
25/01/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/01/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
28/01/2017;5;ANTIOQUIA;5756;SONSON;1
1/02/2017;68;SANTANDER;68001;BUCARAMANGA;1
2/02/2017;54;NORTE DE SANTANDER;54001;CUCUTA;1
3/02/2017;19;CAUCA;19001;POPAYAN;1
9/02/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/02/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/02/2017;76;VALLE DEL CAUCA;76895;ZARZAL;1
14/02/2017;63;QUINDÍO;63001;ARMENIA;1
14/02/2017;76;VALLE DEL CAUCA;76001;CALI;1
20/02/2017;47;MAGDALENA;47001;SANTA MARTA;1
20/02/2017;73;TOLIMA;73001;IBAGUE;1
28/02/2017;68;SANTANDER;68081;BARRANCABERMEJA;2
2/03/2017;70;SUCRE;70001;SINCELEJO;1
3/03/2017;13;BOLÍVAR;13836;TURBACO;1
3/03/2017;54;NORTE DE SANTANDER;54206;CONVENCION;1
5/03/2017;25;CUNDINAMARCA;25175;CHIA;1
8/03/2017;5;ANTIOQUIA;5001;MEDELLIN;1
10/03/2017;13;BOLÍVAR;13052;ARJONA;1
14/03/2017;20;CESAR;20011;AGUACHICA;1
21/03/2017;8;ATLÁNTICO;8758;SOLEDAD;1
23/03/2017;70;SUCRE;70820;SANTIAGO DE TOLU;1
27/03/2017;5;ANTIOQUIA;5001;MEDELLIN;1
30/03/2017;68;SANTANDER;68081;BARRANCABERMEJA;1
4/04/2017;76;VALLE DEL CAUCA;76001;CALI;1
6/04/2017;8;ATLÁNTICO;8001;BARRANQUILLA;1
10/04/2017;5;ANTIOQUIA;5001;MEDELLIN;1
22/04/2017;70;SUCRE;70670;SAMPUES;1
25/04/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/04/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
27/04/2017;68;SANTANDER;68001;BUCARAMANGA;1
28/04/2017;76;VALLE DEL CAUCA;76001;CALI;1
8/05/2017;44;LA GUAJIRA;44001;RIOHACHA;1
10/05/2017;54;NORTE DE SANTANDER;54001;CUCUTA;1
11/05/2017;8;ATLÁNTICO;8296;GALAPA;1
11/05/2017;47;MAGDALENA;47189;CIENAGA;1
19/05/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
1/06/2017;73;TOLIMA;73001;IBAGUE;1
5/06/2017;5;ANTIOQUIA;5001;MEDELLIN;1
13/06/2017;68;SANTANDER;68001;BUCARAMANGA;1
16/06/2017;13;BOLÍVAR;13001;CARTAGENA;1
17/06/2017;5;ANTIOQUIA;5360;ITAGUI;1
23/06/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
23/06/2017;25;CUNDINAMARCA;25307;GIRARDOT;1
26/06/2017;15;BOYACÁ;15572;PUERTO BOYACA;1
12/07/2017;23;CÓRDOBA;23417;LORICA;3
13/07/2017;5;ANTIOQUIA;5001;MEDELLIN;1
13/07/2017;73;TOLIMA;73001;IBAGUE;1
14/07/2017;23;CÓRDOBA;23001;MONTERIA;1
14/07/2017;47;MAGDALENA;47001;SANTA MARTA;1
17/07/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
19/07/2017;70;SUCRE;70473;MORROA;1
21/07/2017;20;CESAR;20001;VALLEDUPAR;1
21/07/2017;25;CUNDINAMARCA;25612;RICAURTE;1
26/07/2017;25;CUNDINAMARCA;25307;GIRARDOT;1
28/07/2017;23;CÓRDOBA;23182;CHINU;1
28/07/2017;70;SUCRE;70124;CAIMITO;1
2/08/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
8/08/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
10/08/2017;19;CAUCA;19142;CALOTO;1
16/08/2017;13;BOLÍVAR;13836;TURBACO;1
16/08/2017;25;CUNDINAMARCA;25754;SOACHA;1
22/08/2017;8;ATLÁNTICO;8606;REPELON;1
23/08/2017;20;CESAR;20001;VALLEDUPAR;1
24/08/2017;13;BOLÍVAR;13001;CARTAGENA;1
24/08/2017;73;TOLIMA;73001;IBAGUE;1
25/08/2017;5;ANTIOQUIA;5001;MEDELLIN;1
25/08/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
29/08/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
30/08/2017;8;ATLÁNTICO;8296;GALAPA;1
31/08/2017;44;LA GUAJIRA;44001;RIOHACHA;1
1/09/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
1/09/2017;76;VALLE DEL CAUCA;76001;CALI;1
5/09/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
6/09/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
7/09/2017;8;ATLÁNTICO;8001;BARRANQUILLA;1
8/09/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
8/09/2017;23;CÓRDOBA;23417;LORICA;1
8/09/2017;54;NORTE DE SANTANDER;54001;CUCUTA;1
13/09/2017;8;ATLÁNTICO;8758;SOLEDAD;1
14/09/2017;8;ATLÁNTICO;8573;PUERTO COLOMBIA;1
14/09/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
14/09/2017;68;SANTANDER;68276;FLORIDABLANCA;1
15/09/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
15/09/2017;25;CUNDINAMARCA;25754;SOACHA;1
18/09/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
19/09/2017;11;BOGOTÁ D.C.;11001;BOGOTA, D.C.;1
20/09/2017;68;SANTANDER;68001;BUCARAMANGA;1
